model,type,Dominant_Moving,Env1,Env2,Env3,Env4,Env5,Env6,Env7,Env8,Env9,Env10,Env11,Env12
406.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,7.0,5.0,8.0,9.0,4.0
406.0,target,False,3.0,999.0,3.0,3.0,999.0,167.0,999.0,3.0,999.0,8.0,999.0,999.0
407.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
407.0,train,False,5.0,999.0,3.0,3.0,999.0,999.0,999.0,3.0,55.0,7.0,999.0,33.0
407.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
407.0,target,False,5.0,999.0,3.0,3.0,999.0,999.0,999.0,3.0,999.0,11.0,999.0,14.0
408.0,train,True,7.0,3.0,10.0,5.0,3.0,7.0,7.0,7.0,5.0,9.0,9.0,4.0
408.0,train,False,5.0,5.0,87.0,5.0,999.0,999.0,999.0,9.0,243.0,7.0,999.0,999.0
408.0,target,True,7.0,3.0,10.0,5.0,3.0,7.0,7.0,7.0,5.0,9.0,9.0,4.0
408.0,target,False,5.0,3.0,5.0,9.0,999.0,999.0,999.0,9.0,24.0,7.0,999.0,999.0
409.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,5.0,9.0,9.0,4.0
409.0,train,False,5.0,5.0,3.0,3.0,999.0,999.0,999.0,6.0,5.0,7.0,999.0,999.0
409.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,5.0,9.0,9.0,4.0
409.0,target,False,5.0,25.0,3.0,3.0,999.0,999.0,999.0,3.0,5.0,7.0,999.0,999.0
410.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,5.0,9.0,9.0,4.0
410.0,train,False,7.0,19.0,3.0,3.0,999.0,999.0,999.0,90.0,85.0,19.0,999.0,999.0
410.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,5.0,9.0,9.0,4.0
410.0,target,False,7.0,19.0,3.0,3.0,999.0,999.0,999.0,90.0,999.0,459.0,999.0,999.0
411.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,5.0,7.0,9.0,4.0
411.0,train,False,3.0,36.0,3.0,3.0,999.0,999.0,999.0,3.0,9.0,7.0,999.0,999.0
411.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,5.0,7.0,9.0,4.0
411.0,target,False,3.0,155.0,3.0,3.0,999.0,999.0,999.0,3.0,35.0,7.0,999.0,999.0
412.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,5.0,9.0,9.0,4.0
412.0,train,False,5.0,5.0,3.0,3.0,999.0,999.0,999.0,4.0,5.0,999.0,999.0,999.0
412.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,7.0,5.0,9.0,9.0,4.0
412.0,target,False,3.0,6.0,3.0,3.0,999.0,999.0,999.0,7.0,999.0,999.0,999.0,999.0
413.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
413.0,train,False,12.0,3.0,3.0,3.0,999.0,999.0,999.0,5.0,30.0,7.0,999.0,999.0
413.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
413.0,target,False,12.0,3.0,3.0,3.0,999.0,999.0,999.0,5.0,30.0,7.0,999.0,999.0
414.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
414.0,train,False,5.0,3.0,13.0,3.0,999.0,999.0,999.0,3.0,3.0,999.0,999.0,999.0
414.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
414.0,target,False,5.0,3.0,13.0,3.0,999.0,999.0,999.0,3.0,3.0,999.0,999.0,999.0
415.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
415.0,train,False,5.0,3.0,11.0,3.0,999.0,999.0,999.0,3.0,999.0,999.0,999.0,999.0
415.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
415.0,target,False,5.0,3.0,11.0,3.0,999.0,999.0,999.0,3.0,999.0,999.0,999.0,999.0
416.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,9.0,9.0,4.0
416.0,train,False,3.0,3.0,3.0,3.0,999.0,999.0,999.0,3.0,3.0,7.0,999.0,999.0
416.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,15.0,9.0,4.0
416.0,target,False,3.0,3.0,3.0,3.0,999.0,999.0,999.0,9.0,8.0,7.0,999.0,999.0
417.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,9.0,9.0,4.0
417.0,train,False,3.0,3.0,3.0,3.0,999.0,999.0,999.0,3.0,3.0,7.0,999.0,999.0
417.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,9.0,9.0,4.0
417.0,target,False,3.0,3.0,3.0,3.0,999.0,999.0,999.0,3.0,3.0,7.0,999.0,999.0
418.0,train,True,27.0,3.0,10.0,9.0,3.0,7.0,7.0,11.0,3.0,9.0,9.0,4.0
418.0,train,False,563.0,3.0,59.0,86.0,999.0,999.0,999.0,999.0,999.0,74.0,999.0,999.0
418.0,target,True,27.0,3.0,10.0,9.0,3.0,7.0,7.0,11.0,3.0,9.0,9.0,4.0
418.0,target,False,563.0,3.0,59.0,89.0,999.0,999.0,999.0,256.0,999.0,13.0,999.0,999.0
419.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,5.0,7.0,9.0,4.0
419.0,train,False,3.0,12.0,3.0,3.0,999.0,999.0,999.0,4.0,46.0,7.0,999.0,999.0
419.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,5.0,7.0,9.0,4.0
419.0,target,False,3.0,12.0,3.0,3.0,999.0,999.0,999.0,4.0,46.0,7.0,999.0,999.0
420.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
420.0,train,False,5.0,158.0,4.0,3.0,999.0,999.0,999.0,3.0,3.0,7.0,999.0,999.0
420.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
420.0,target,False,5.0,5.0,3.0,3.0,999.0,999.0,999.0,4.0,3.0,9.0,999.0,999.0
421.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,5.0,9.0,9.0,4.0
421.0,train,False,5.0,5.0,3.0,3.0,999.0,999.0,999.0,4.0,5.0,999.0,999.0,999.0
421.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,5.0,9.0,9.0,4.0
421.0,target,False,5.0,5.0,3.0,3.0,999.0,999.0,999.0,4.0,5.0,999.0,999.0,999.0
422.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
422.0,train,False,5.0,5.0,3.0,3.0,999.0,999.0,999.0,4.0,3.0,999.0,999.0,999.0
422.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,8.0,3.0,9.0,9.0,4.0
422.0,target,False,5.0,5.0,3.0,3.0,999.0,999.0,999.0,4.0,3.0,999.0,999.0,999.0
423.0,train,True,8.0,3.0,10.0,7.0,3.0,7.0,5.0,7.0,3.0,7.0,9.0,4.0
423.0,train,False,7.0,7.0,7.0,7.0,999.0,999.0,999.0,7.0,5.0,7.0,999.0,999.0
423.0,target,True,7.0,3.0,10.0,5.0,3.0,7.0,7.0,5.0,3.0,9.0,9.0,4.0
423.0,target,False,5.0,5.0,5.0,5.0,999.0,999.0,999.0,5.0,7.0,225.0,999.0,999.0
424.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,7.0,5.0,8.0,9.0,4.0
424.0,train,False,3.0,5.0,3.0,3.0,999.0,999.0,999.0,3.0,7.0,7.0,999.0,999.0
424.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,7.0,5.0,8.0,9.0,4.0
424.0,target,False,3.0,5.0,3.0,3.0,999.0,999.0,999.0,3.0,7.0,7.0,999.0,999.0
425.0,train,True,9.0,3.0,10.0,11.0,3.0,7.0,7.0,10.0,3.0,7.0,9.0,4.0
425.0,train,False,31.0,255.0,153.0,49.0,272.0,999.0,999.0,134.0,3.0,9.0,999.0,999.0
425.0,target,True,7.0,3.0,10.0,13.0,3.0,7.0,5.0,11.0,5.0,7.0,9.0,4.0
425.0,target,False,12.0,255.0,23.0,12.0,52.0,999.0,999.0,100.0,3.0,7.0,999.0,792.0
426.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
426.0,train,False,5.0,3.0,3.0,3.0,12.0,999.0,999.0,3.0,3.0,7.0,999.0,53.0
426.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
426.0,target,False,5.0,3.0,3.0,3.0,13.0,999.0,999.0,3.0,3.0,7.0,999.0,4.0
427.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
427.0,train,False,5.0,3.0,3.0,3.0,646.0,999.0,999.0,3.0,3.0,7.0,999.0,5.0
427.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
427.0,target,False,5.0,3.0,3.0,3.0,15.0,300.0,935.0,3.0,3.0,7.0,999.0,4.0
428.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
428.0,train,False,5.0,3.0,3.0,3.0,420.0,692.0,773.0,3.0,3.0,11.0,999.0,6.0
428.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
428.0,target,False,5.0,3.0,3.0,3.0,377.0,871.0,999.0,3.0,3.0,7.0,999.0,6.0
429.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
429.0,train,False,5.0,3.0,3.0,3.0,11.0,999.0,241.0,3.0,3.0,7.0,999.0,28.0
429.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
429.0,target,False,5.0,3.0,3.0,3.0,11.0,999.0,241.0,3.0,3.0,7.0,999.0,28.0
430.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
430.0,train,False,5.0,3.0,3.0,3.0,13.0,7.0,7.0,3.0,3.0,7.0,999.0,5.0
430.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
430.0,target,False,5.0,3.0,3.0,3.0,13.0,7.0,7.0,3.0,3.0,7.0,999.0,5.0
431.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,17.0,9.0,4.0
431.0,train,False,4.0,3.0,3.0,3.0,10.0,308.0,999.0,3.0,7.0,52.0,999.0,4.0
431.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
431.0,target,False,5.0,3.0,3.0,3.0,13.0,275.0,522.0,4.0,3.0,7.0,999.0,5.0
432.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
432.0,train,False,5.0,3.0,3.0,3.0,15.0,131.0,237.0,3.0,3.0,14.0,999.0,4.0
432.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
432.0,target,False,5.0,3.0,3.0,3.0,116.0,32.0,10.0,3.0,3.0,7.0,999.0,4.0
433.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
433.0,train,False,5.0,3.0,3.0,3.0,11.0,339.0,9.0,3.0,3.0,7.0,999.0,4.0
433.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
433.0,target,False,5.0,3.0,3.0,3.0,11.0,480.0,9.0,3.0,3.0,8.0,999.0,4.0
434.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
434.0,train,False,5.0,3.0,3.0,3.0,14.0,999.0,840.0,3.0,3.0,8.0,999.0,4.0
434.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,11.0,9.0,4.0
434.0,target,False,3.0,9.0,3.0,3.0,10.0,810.0,999.0,3.0,3.0,13.0,999.0,4.0
435.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
435.0,train,False,5.0,3.0,3.0,3.0,11.0,7.0,23.0,3.0,3.0,7.0,999.0,4.0
435.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
435.0,target,False,5.0,3.0,3.0,3.0,11.0,7.0,9.0,3.0,3.0,7.0,999.0,5.0
436.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
436.0,train,False,5.0,3.0,3.0,3.0,10.0,903.0,941.0,3.0,3.0,8.0,999.0,4.0
436.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
436.0,target,False,5.0,3.0,3.0,3.0,10.0,834.0,999.0,3.0,3.0,9.0,999.0,4.0
437.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
437.0,train,False,5.0,3.0,3.0,3.0,12.0,306.0,333.0,3.0,3.0,11.0,999.0,10.0
437.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
437.0,target,False,5.0,3.0,3.0,3.0,12.0,13.0,11.0,3.0,3.0,10.0,999.0,26.0
438.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
438.0,train,False,5.0,3.0,3.0,3.0,434.0,413.0,999.0,3.0,3.0,9.0,999.0,4.0
438.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
438.0,target,False,5.0,3.0,3.0,3.0,434.0,413.0,999.0,3.0,3.0,9.0,999.0,4.0
439.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
439.0,train,False,5.0,3.0,3.0,3.0,11.0,7.0,7.0,3.0,3.0,7.0,999.0,5.0
439.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
439.0,target,False,5.0,3.0,3.0,3.0,11.0,7.0,7.0,3.0,3.0,7.0,999.0,5.0
440.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,5.0,7.0,9.0,4.0
440.0,train,False,3.0,3.0,3.0,3.0,9.0,267.0,999.0,3.0,6.0,7.0,999.0,4.0
440.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,5.0,7.0,9.0,4.0
440.0,target,False,3.0,3.0,3.0,3.0,17.0,9.0,9.0,3.0,78.0,7.0,999.0,4.0
441.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
441.0,train,False,5.0,3.0,3.0,3.0,11.0,151.0,237.0,4.0,3.0,7.0,999.0,51.0
441.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
441.0,target,False,5.0,3.0,3.0,3.0,11.0,137.0,373.0,3.0,4.0,8.0,999.0,100.0
442.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,8.0,9.0,4.0
442.0,train,False,3.0,3.0,3.0,3.0,15.0,449.0,999.0,3.0,3.0,11.0,999.0,73.0
442.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,17.0,9.0,4.0
442.0,target,False,4.0,3.0,3.0,3.0,101.0,7.0,7.0,3.0,3.0,21.0,999.0,39.0
443.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
443.0,train,False,5.0,3.0,3.0,3.0,15.0,7.0,7.0,3.0,3.0,7.0,999.0,32.0
443.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
443.0,target,False,5.0,3.0,3.0,3.0,15.0,7.0,7.0,3.0,3.0,7.0,999.0,32.0
444.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
444.0,train,False,5.0,3.0,3.0,3.0,11.0,53.0,49.0,3.0,3.0,7.0,999.0,87.0
444.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
444.0,target,False,5.0,3.0,3.0,3.0,143.0,571.0,104.0,3.0,3.0,7.0,999.0,35.0
445.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
445.0,train,False,5.0,3.0,3.0,3.0,195.0,999.0,999.0,3.0,3.0,7.0,878.0,4.0
445.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
445.0,target,False,5.0,3.0,3.0,3.0,583.0,11.0,298.0,3.0,3.0,7.0,999.0,105.0
446.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
446.0,train,False,5.0,3.0,3.0,3.0,9.0,11.0,11.0,4.0,3.0,7.0,999.0,4.0
446.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
446.0,target,False,5.0,3.0,3.0,3.0,9.0,10.0,11.0,3.0,3.0,7.0,999.0,5.0
468.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,17.0,9.0,4.0
468.0,train,False,4.0,3.0,3.0,3.0,10.0,872.0,999.0,3.0,3.0,29.0,999.0,98.0
468.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,17.0,9.0,4.0
468.0,target,False,4.0,3.0,3.0,3.0,8.0,999.0,999.0,3.0,3.0,289.0,999.0,6.0
469.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,17.0,9.0,4.0
469.0,train,False,4.0,3.0,3.0,3.0,89.0,505.0,460.0,3.0,3.0,21.0,999.0,4.0
469.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,17.0,9.0,4.0
469.0,target,False,4.0,3.0,3.0,3.0,89.0,505.0,516.0,3.0,3.0,70.0,999.0,4.0
470.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
470.0,train,False,14.0,8.0,5.0,3.0,95.0,31.0,999.0,3.0,3.0,7.0,999.0,4.0
470.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
470.0,target,False,14.0,8.0,5.0,3.0,13.0,112.0,999.0,3.0,3.0,7.0,999.0,4.0
471.0,train,True,69.0,3.0,10.0,12.0,3.0,7.0,5.0,10.0,3.0,7.0,9.0,4.0
471.0,train,False,999.0,73.0,41.0,999.0,101.0,9.0,33.0,999.0,3.0,7.0,999.0,4.0
471.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,6.0,3.0,9.0,9.0,4.0
471.0,target,False,5.0,3.0,5.0,3.0,92.0,999.0,999.0,3.0,3.0,8.0,999.0,4.0
472.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,17.0,9.0,4.0
472.0,train,False,4.0,3.0,3.0,3.0,7.0,813.0,999.0,3.0,3.0,844.0,999.0,26.0
472.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,17.0,9.0,4.0
472.0,target,False,4.0,3.0,3.0,3.0,7.0,319.0,306.0,3.0,3.0,80.0,999.0,4.0
473.0,train,True,27.0,3.0,10.0,12.0,3.0,7.0,5.0,10.0,3.0,7.0,9.0,4.0
473.0,train,False,5.0,255.0,999.0,71.0,20.0,999.0,999.0,98.0,3.0,7.0,999.0,97.0
473.0,target,True,27.0,3.0,10.0,12.0,3.0,7.0,5.0,10.0,3.0,7.0,9.0,4.0
473.0,target,False,5.0,253.0,152.0,95.0,340.0,999.0,999.0,33.0,3.0,7.0,999.0,62.0
474.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,7.0,3.0,7.0,9.0,4.0
474.0,train,False,3.0,3.0,3.0,3.0,9.0,999.0,999.0,3.0,3.0,7.0,999.0,4.0
474.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,7.0,3.0,7.0,9.0,4.0
474.0,target,False,3.0,3.0,3.0,3.0,9.0,999.0,999.0,3.0,3.0,7.0,999.0,4.0
503.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
503.0,train,False,5.0,3.0,3.0,3.0,9.0,999.0,999.0,3.0,3.0,7.0,999.0,4.0
503.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
503.0,target,False,5.0,3.0,3.0,3.0,9.0,9.0,999.0,5.0,3.0,17.0,999.0,4.0
504.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
504.0,train,False,5.0,3.0,3.0,3.0,142.0,452.0,457.0,3.0,3.0,7.0,999.0,4.0
504.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
504.0,target,False,5.0,3.0,3.0,3.0,537.0,256.0,261.0,3.0,3.0,7.0,999.0,4.0
505.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
505.0,train,False,5.0,3.0,3.0,3.0,999.0,999.0,999.0,3.0,3.0,13.0,999.0,4.0
505.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,17.0,9.0,4.0
505.0,target,False,4.0,3.0,3.0,3.0,999.0,999.0,999.0,3.0,3.0,120.0,999.0,4.0
506.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
506.0,train,False,5.0,3.0,3.0,3.0,369.0,253.0,999.0,3.0,3.0,7.0,999.0,77.0
506.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
506.0,target,False,5.0,3.0,3.0,3.0,368.0,999.0,999.0,3.0,3.0,7.0,626.0,37.0
507.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
507.0,train,False,5.0,3.0,3.0,3.0,9.0,999.0,999.0,3.0,3.0,7.0,999.0,4.0
507.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
507.0,target,False,5.0,3.0,3.0,3.0,29.0,999.0,999.0,3.0,3.0,7.0,999.0,4.0
508.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
508.0,train,False,5.0,3.0,3.0,3.0,9.0,999.0,999.0,3.0,3.0,7.0,999.0,4.0
508.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
508.0,target,False,5.0,3.0,3.0,3.0,9.0,999.0,999.0,3.0,3.0,7.0,999.0,4.0
509.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,8.0,9.0,4.0
509.0,train,False,3.0,3.0,3.0,3.0,118.0,217.0,629.0,3.0,3.0,8.0,999.0,8.0
509.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,8.0,9.0,4.0
509.0,target,False,3.0,3.0,3.0,3.0,144.0,167.0,164.0,3.0,3.0,8.0,999.0,4.0
539.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,5.0,7.0,9.0,4.0
539.0,train,False,3.0,3.0,3.0,3.0,13.0,999.0,999.0,3.0,3.0,9.0,999.0,4.0
539.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,5.0,7.0,9.0,4.0
539.0,target,False,3.0,3.0,3.0,3.0,22.0,999.0,999.0,3.0,56.0,7.0,999.0,4.0
540.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,15.0,9.0,4.0
540.0,train,False,3.0,3.0,3.0,3.0,12.0,999.0,999.0,3.0,3.0,19.0,999.0,4.0
540.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,17.0,9.0,4.0
540.0,target,False,4.0,3.0,3.0,3.0,7.0,999.0,999.0,3.0,3.0,65.0,999.0,4.0
541.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
541.0,train,False,5.0,3.0,3.0,3.0,9.0,860.0,999.0,3.0,3.0,7.0,999.0,4.0
541.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
541.0,target,False,5.0,3.0,3.0,3.0,9.0,999.0,999.0,3.0,3.0,7.0,999.0,4.0
542.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
542.0,train,False,5.0,3.0,3.0,3.0,198.0,32.0,435.0,3.0,3.0,7.0,999.0,4.0
542.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
542.0,target,False,5.0,3.0,3.0,3.0,283.0,999.0,999.0,3.0,3.0,9.0,999.0,4.0
543.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
543.0,train,False,5.0,3.0,3.0,3.0,31.0,999.0,999.0,3.0,3.0,7.0,999.0,6.0
543.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,5.0,7.0,9.0,4.0
543.0,target,False,3.0,3.0,3.0,3.0,999.0,999.0,999.0,5.0,4.0,7.0,999.0,6.0
544.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
544.0,train,False,5.0,3.0,3.0,3.0,13.0,55.0,9.0,3.0,3.0,7.0,999.0,6.0
544.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
544.0,target,False,5.0,3.0,3.0,3.0,121.0,30.0,20.0,3.0,3.0,7.0,999.0,6.0
545.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
545.0,train,False,5.0,3.0,3.0,3.0,16.0,40.0,38.0,3.0,3.0,7.0,999.0,4.0
545.0,target,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
545.0,target,False,5.0,3.0,3.0,3.0,30.0,999.0,999.0,3.0,3.0,7.0,999.0,4.0
574.0,train,True,3.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,3.0,7.0,9.0,4.0
574.0,train,False,5.0,3.0,3.0,3.0,118.0,999.0,999.0,3.0,3.0,8.0,191.0,452.0
