experiment,reply_size,layers,tau,optimizer,advantage,max_steps,activation,batch_size,totalsteps,exploration,vanish,gamma,hidden_size,train_repeat,batch_norm,seed,rwrdschem,svision,details,tr_count,tr_TR,tr_TT,tr_TS,ts_count,ts_TR,ts_TT,ts_TS,tr_s,ts_s,tr_AR,tr_AS,ts_AR,ts_AS,tr_SMD,tr_SM,tr_RMD,tr_RM,ts_SMD,ts_SM,ts_RMD,ts_RM
11,100000,1,0.001,adam,max,1000,tanh,10,1000000,0.1,0.75,0.99,100,1,False,1337,"[-10, 1000, -0.1]",180,n,24981,24532998,4557,1000018,2499,2245437,1009,255623,0.9860694127536928,0.9087635054021608,982.0662903806892,40.03114366918857,898.5342136854742,102.29011604641858,10.0,57.29024891527746,999.0,963.8987440054808,10.0,94.5125284738041,999.0,906.2662870159454
12,100000,1,0.001,adam,max,1000,tanh,10,1000000,0.1,0.75,0.99,100,1,False,4917,"[-10, 1000, -0.1]",180,n,27727,27347999,4507,1000005,2773,2548053,948,239464,0.9899376059436652,0.9275153263613416,986.3309770260036,36.066108846972256,918.8795528308693,86.35557158312298,14.0,39.62610759493671,998.6,980.8475158227848,15.0,66.38388625592417,998.5,941.2289099526068
13,100000,1,0.1,adam,naive,1000,relu,10,1000000,0.1,0.75,0.99,100,1,False,1337,"[-10, 1000, -0.1]",180,n,36192,35821999,5490,1000006,3620,3161450,1815,445495,0.9925397877984083,0.8856353591160221,989.776718611848,27.63058134394341,873.328729281768,123.06491712707182,8.0,14.296734717218506,999.2,995.9398009950247,9.0,58.26228571428572,999.1,945.0309142857144
14,100000,1,0.1,adam,avg,1000,relu,10,1000000,0.1,0.75,0.99,100,1,False,4917,"[-10, 1000, -0.1]",180,n,9779,9170945,6732,1000543,978,628539,1417,324604,0.9480519480519479,0.6758691206543967,937.8203292770222,102.31547192964516,642.6779141104296,331.90593047034764,10.0,84.64906937394247,999.0,940.7736717428087,11.0,194.62162162162159,998.9,794.7270270270272
15,100000,1,0.1,adam,max,1000,tanh,10,1000000,0.1,0.75,0.99,100,1,False,1337,"[-10, 1000, -0.1]",180,n,24714,24231999,4960,1000003,2472,2164778,1382,302220,0.984543173909525,0.8879449838187702,980.496843894149,40.46301691349033,875.7192556634302,122.25728155339806,9.0,51.02508156606852,999.1,969.2041802610116,10.0,99.22199592668024,999.0,900.4647657841142
16,100000,1,0.1,adam,max,1000,tanh,10,1000000,0.1,0.75,0.99,100,1,False,4917,"[-10, 1000, -0.1]",180,n,35302,34948000,4936,1000000,3531,3269549,1189,274505,0.9928049402300152,0.9337298215802888,989.972239533171,28.327006968443712,925.9555366751628,77.74143302180686,10.0,25.34816992801379,999.0,989.7596167494676,11.0,56.678137651821864,998.9,948.7856275303644
17,100000,1,0.01,adam,naive,1000,relu,10,1000000,0.1,0.75,0.99,100,1,False,1337,"[-10, 1000, -0.1]",180,n,32241,31846999,5760,1000000,3225,2855815,1527,361846,0.9908811761421792,0.8967441860465116,987.7795043578052,31.016407679662546,885.5240310077519,112.20031007751938,8.0,19.04723449641932,999.2,993.3718269084261,10.0,49.6385083713851,999.0,954.701293759513
18,100000,1,0.01,adam,avg,1000,relu,10,1000000,0.1,0.75,0.99,100,1,False,4917,"[-10, 1000, -0.1]",180,n,25490,25111999,6376,1000004,2550,2173631,1526,363690,0.9890937622597096,0.8666666666666667,985.1706159278148,39.23122793252257,852.4043137254903,142.62352941176468,9.0,22.16088495575221,999.1,993.5361238938052,10.0,68.1211317418214,999.0,934.8324491600354
19,100000,1,0.01,adam,max,1000,tanh,10,1000000,0.1,0.75,0.99,100,1,False,1337,"[-10, 1000, -0.1]",180,n,40588,40231999,5035,1000009,4059,3778820,1288,291791,0.9936927170592292,0.9381621088938162,991.2289100226668,24.63804572780132,930.9731460950971,71.88741069228874,9.0,15.872389054663195,999.1,994.7304552091932,10.0,33.74111675126903,999.0,973.1487309644673
20,100000,1,0.01,adam,max,1000,tanh,10,1000000,0.1,0.75,0.99,100,1,False,4917,"[-10, 1000, -0.1]",180,n,36356,35976999,5042,1000009,3636,3384435,1166,265644,0.9923258884365715,0.938118811881188,989.5752833094948,27.506023764990648,930.812706270627,73.05940594059406,9.0,17.554801231802912,999.1,993.76523656215,11.0,34.96783216783217,998.9,972.7269930069932
21,100000,1,0.0001,adam,naive,1000,relu,10,1000000,0.1,0.75,0.99,100,1,False,1337,"[-10, 1000, -0.1]",180,n,39796,39449999,5791,1000005,3980,3689111,1306,298885,0.9938184742185144,0.9344221105527638,991.3056337320334,25.128279224042625,926.9123115577887,75.0967336683417,8.0,16.764165493193858,999.2,993.8979145711796,9.0,18.586461126005357,999.1,989.4282171581767
22,100000,1,0.0001,adam,avg,1000,relu,10,1000000,0.1,0.75,0.99,100,1,False,4917,"[-10, 1000, -0.1]",180,n,14153,13610998,6350,1000011,1416,1119854,1173,281451,0.9687698721119198,0.8107344632768362,961.7040910054403,70.65717515721049,790.8573446327682,198.76483050847457,9.0,59.82442748091604,999.1,961.3362595419848,11.0,140.15238095238095,998.9,855.0323809523811
23,100000,1,0.0001,adam,max,1000,tanh,10,1000000,0.1,0.75,0.99,100,1,False,1337,"[-10, 1000, -0.1]",180,n,22347,21915975,4861,1000242,2235,2001501,1023,234990,0.9851881684342416,0.906040268456376,980.7121761310243,44.75956504228756,895.5261744966443,105.14093959731545,9.0,38.56645081714462,999.1,977.3336108541477,10.0,49.09707241910632,999.0,956.5694915254236
24,100000,1,0.0001,adam,max,1000,tanh,10,1000000,0.1,0.75,0.99,100,1,False,4917,"[-10, 1000, -0.1]",180,n,44098,43765989,5333,1000107,4410,4287414,830,155859,0.994738990430405,0.9757369614512472,992.4710644473672,22.67919180008164,972.2027210884354,35.3421768707483,9.0,16.121358597576695,999.1,995.5520817220934,10.0,15.913659793814436,999.0,993.2539948453607
25,100000,1,0.1,adam,naive,1000,relu,10,1000000,0.01,0.75,0.99,100,1,False,1337,"[-10, 1000, -0.1]",180,n,2080,1196955,6513,1000448,209,52733,646,142668,0.6235576923076923,0.32057416267942584,575.4591346153846,480.9846153846154,252.31100478468898,682.622009569378,479.0,512.8711656441718,952.0999999999997,535.6249488752562,1000.0,584.32,-99.9999999999986,361.56800000000084
26,100000,1,0.1,adam,avg,1000,relu,10,1000000,0.01,0.75,0.99,100,1,False,4917,"[-10, 1000, -0.1]",180,n,3949,3190991,6993,1000085,395,178056,946,199435,0.8333755381109141,0.5012658227848101,808.0503925044316,253.2501899214991,450.7746835443038,504.8987341772152,14.0,178.12864250177682,998.6,871.3129353233832,15.0,361.81560283687935,998.5,609.2085106382982
27,100000,1,0.1,adam,max,1000,tanh,10,1000000,0.01,0.75,0.99,100,1,False,1337,"[-10, 1000, -0.1]",180,n,6291,5530947,5284,1000528,630,437949,876,180509,0.8950882212684788,0.7238095238095238,879.1840724845018,159.0411699252901,695.1571428571428,286.52222222222224,11.0,102.23786209710322,998.9,918.3767849857201,13.0,185.45934959349603,998.7,806.6573170731709
28,100000,1,0.1,adam,max,1000,tanh,10,1000000,0.01,0.75,0.99,100,1,False,4917,"[-10, 1000, -0.1]",180,n,42384,42033999,6310,1000010,4239,4115181,1003,168181,0.9941015477538694,0.974758197688134,991.742143261608,23.594044922612305,970.790516631281,39.67468742627978,13.0,13.863480093157367,998.7,998.3363979150496,14.0,15.559866962305989,998.6,997.3353658536586
29,100000,1,0.01,adam,naive,1000,relu,10,1000000,0.01,0.75,0.99,100,1,False,1337,"[-10, 1000, -0.1]",180,n,2698,1862916,7119,1000837,270,91696,838,163037,0.7275759822090437,0.4,690.4803558191252,370.955151964418,339.6148148148148,603.8407407407408,12.0,295.94805194805195,998.8,739.0002361275093,15.0,475.44705882352935,998.5,481.86705882353
30,100000,1,0.01,adam,avg,1000,relu,10,1000000,0.01,0.75,0.99,100,1,False,4917,"[-10, 1000, -0.1]",180,n,7751,7044985,6704,1000149,776,555344,918,206559,0.921816539801316,0.7422680412371134,908.9130434782608,129.03483421494002,715.6494845360825,266.18427835051546,10.0,83.75041708375042,999.0,942.575909242576,11.0,188.42857142857144,998.9,801.7551495016612
31,100000,1,0.01,adam,max,1000,tanh,10,1000000,0.01,0.75,0.99,100,1,False,1337,"[-10, 1000, -0.1]",180,n,3526,2685985,5034,1000141,353,197647,652,143530,0.7901304594441293,0.6005665722379604,761.7654566080545,283.6474758933636,559.9065155807366,406.60056657223794,12.0,295.89243498817973,998.8,735.1861702127662,12.0,278.3176470588235,998.8,701.5800000000003
32,100000,1,0.01,adam,max,1000,tanh,10,1000000,0.01,0.75,0.99,100,1,False,4917,"[-10, 1000, -0.1]",180,n,21472,20957000,5044,1000000,2148,1969063,872,189362,0.9806725037257824,0.925512104283054,976.0152757078987,46.572280178837566,916.6959962756054,88.15735567970205,11.0,30.651139985290516,998.9,984.7995587153714,13.0,52.16768665850672,998.7,955.6155446756427
33,100000,1,0.001,adam,naive,1000,relu,10,1000000,0.01,0.75,0.99,100,1,False,1337,"[-10, 1000, -0.1]",180,n,4760,4056000,6248,1000000,477,283064,802,179355,0.8731092436974791,0.6310272536687631,852.1008403361342,210.08403361344537,593.4255765199161,376.0062893081761,11.0,118.41315664931378,998.9,922.8486985328917,12.0,220.06572769953053,998.8,766.7258215962448
34,100000,1,0.001,adam,avg,1000,relu,10,1000000,0.01,0.75,0.99,100,1,False,4917,"[-10, 1000, -0.1]",180,n,5398,4732977,6726,1000227,540,328346,877,196531,0.8953316042978882,0.6444444444444445,876.8019636902558,185.29585031493144,608.0481481481481,363.94629629629634,13.0,111.69433288710395,998.7,933.4981258366804,14.0,249.3555555555556,998.6,735.0644444444447
35,100000,1,0.001,adam,max,1000,tanh,10,1000000,0.01,0.75,0.99,100,1,False,1337,"[-10, 1000, -0.1]",180,n,2900,2044971,5167,1000282,291,132404,657,145957,0.7396551724137931,0.5051546391752577,705.1624137931035,344.9248275862069,454.99656357388324,501.5704467353952,15.0,332.6595744680851,998.5,699.4468085106388,17.0,422.55844155844164,998.3,542.1597402597409
36,100000,1,0.001,adam,max,1000,tanh,10,1000000,0.01,0.75,0.99,100,1,False,4917,"[-10, 1000, -0.1]",180,n,40783,40478999,4933,1000003,4079,4002831,604,131683,0.9949979157982493,0.9845550379995096,992.5458892185468,24.52009415687909,981.3265506251532,32.28315763667565,14.0,15.783522727272727,998.6,997.3484154040403,15.0,16.160883280757098,998.5,997.752996845426
37,100000,1,0.0001,adam,naive,1000,relu,10,1000000,0.01,0.75,0.99,100,1,False,1337,"[-10, 1000, -0.1]",180,n,3765,2948958,6106,1000417,377,207365,675,156343,0.8098273572377158,0.5915119363395226,783.2557768924303,265.71500664010625,550.0397877984085,414.7029177718834,11.0,198.23832145684884,998.9,836.0748218527316,12.0,267.62204724409446,998.8,713.3952755905516
38,100000,1,0.0001,adam,avg,1000,relu,10,1000000,0.01,0.75,0.99,100,1,False,4917,"[-10, 1000, -0.1]",180,n,8389,7785998,6380,1000020,839,618042,864,209574,0.9400405292645132,0.7616209773539928,928.1199189414708,119.2061032304208,736.6412395709178,249.79022646007152,12.0,110.70119521912348,998.8,929.6115980522355,13.0,204.7699115044248,998.7,784.832743362832
39,100000,1,0.0001,adam,max,1000,tanh,10,1000000,0.01,0.75,0.99,100,1,False,1337,"[-10, 1000, -0.1]",180,n,29829,29335999,5187,1000001,2983,2862529,678,144709,0.9868249019410642,0.9644653033858532,983.4724261624592,33.52445606624426,959.6141468320484,48.51123030506203,9.0,17.524524874231414,999.1,994.1251327557296,11.0,26.93435754189944,998.9,982.6417597765364
40,100000,1,0.0001,adam,max,1000,tanh,10,1000000,0.01,0.75,0.99,100,1,False,4917,"[-10, 1000, -0.1]",180,n,3824,2943987,5011,1000130,383,238498,585,135016,0.7960251046025104,0.6579634464751958,769.8710774058577,261.5402719665272,622.710182767624,352.52219321148834,15.0,137.76415612974162,998.5,894.4148982957671,17.0,199.38251366120213,998.3,794.2693989071042
41,100000,1,0.1,adam,naive,1000,relu,10,1000000,0.001,0.75,0.99,100,1,False,1337,"[-10, 1000, -0.1]",180,n,3408,2610938,5808,1000611,341,177985,667,150147,0.795481220657277,0.5659824046920822,766.1203051643193,293.60651408450707,521.950146627566,440.3137829912024,12.0,222.03726708074527,998.8,833.1645075421474,12.0,334.73451327433634,998.8,639.0929203539828
42,100000,1,0.1,adam,avg,1000,relu,10,1000000,0.001,0.75,0.99,100,1,False,4917,"[-10, 1000, -0.1]",180,n,3947,3200973,5761,1000270,395,162657,943,213421,0.8363313909298201,0.4658227848101266,810.9888522928807,253.4253863693945,411.7898734177217,540.3063291139241,17.0,213.5200341005968,998.3,840.5405797101453,19.5,421.9152542372882,998.05,542.5542372881363
43,100000,1,0.1,adam,max,1000,tanh,10,1000000,0.001,0.75,0.99,100,1,False,1337,"[-10, 1000, -0.1]",180,n,2760,1852943,5019,1000562,277,118430,651,145691,0.7076086956521739,0.48014440433213,671.3561594202897,362.52246376811587,427.5451263537906,525.9602888086641,15.0,281.58361391694723,998.5,744.0077441077444,23.0,489.6813186813186,997.7,467.5153846153852
44,100000,1,0.1,adam,max,1000,tanh,10,1000000,0.001,0.75,0.99,100,1,False,4917,"[-10, 1000, -0.1]",180,n,2761,1821965,6113,1000342,277,130470,606,135294,0.6961245925389352,0.51985559566787,659.8931546541107,362.3114813473378,471.01083032490976,488.4259927797834,17.0,207.85311203319503,998.3,816.5590871369296,19.5,321.8360655737705,998.05,656.3409836065579
45,100000,1,0.01,adam,naive,1000,relu,10,1000000,0.001,0.75,0.99,100,1,False,1337,"[-10, 1000, -0.1]",180,n,2481,1620904,5884,1000959,249,83887,666,151123,0.6936719064893189,0.3975903614457832,653.3268843208384,403.4498186215236,336.89558232931734,606.9196787148594,14.0,332.08344370860925,998.6,707.1890066225169,14.0,460.5064935064936,998.6,499.4038961038967
46,100000,1,0.01,adam,avg,1000,relu,10,1000000,0.001,0.75,0.99,100,1,False,4917,"[-10, 1000, -0.1]",180,n,3905,3119928,5738,1000719,391,183948,838,190516,0.8245838668373879,0.5191815856777494,798.9572343149807,256.2660691421255,470.455242966752,487.25319693094633,14.0,200.7481956696071,998.6,843.5979951884523,18.0,403.9761904761905,998.2,562.7769841269846
47,100000,1,0.01,adam,max,1000,tanh,10,1000000,0.001,0.75,0.99,100,1,False,1337,"[-10, 1000, -0.1]",180,n,2261,1311955,5077,1000447,227,97064,542,119356,0.6245024325519681,0.4801762114537445,580.2543122512163,442.4798761609906,427.5947136563877,525.7973568281939,16.5,274.66301969365435,998.35,746.0566739606129,16.0,341.83870967741933,998.4,632.4827956989252
48,100000,1,0.01,adam,max,1000,tanh,10,1000000,0.001,0.75,0.99,100,1,False,4917,"[-10, 1000, -0.1]",180,n,3060,2144933,5161,1000663,307,159316,609,136834,0.7336601307189542,0.5635179153094463,700.9584967320261,327.01405228758165,518.9446254071661,445.71335504886,21.0,284.74204545454546,997.9,749.9348863636368,30.0,491.44943820224717,997.0,467.7089887640457
49,100000,1,0.001,adam,naive,1000,relu,10,1000000,0.001,0.75,0.99,100,1,False,1337,"[-10, 1000, -0.1]",180,n,2313,1430909,5556,1000906,232,74598,588,144014,0.6619109381755296,0.3836206896551724,618.6376999567661,432.7306528318201,321.5431034482759,620.75,25.0,336.6461126005362,997.5,715.6651474530835,1000.0,518.7236842105264,-99.9999999999986,434.9697368421061
50,100000,1,0.001,adam,avg,1000,relu,10,1000000,0.001,0.75,0.99,100,1,False,4917,"[-10, 1000, -0.1]",180,n,3499,2722989,5506,1000110,350,168273,678,167270,0.8068019434124035,0.5285714285714286,778.2192054872821,285.82737925121467,480.78,477.91428571428565,17.0,166.01455026455025,998.3,906.0175925925928,15.0,337.4671052631578,998.5,637.305921052632
51,100000,1,0.001,adam,max,1000,tanh,10,1000000,0.001,0.75,0.99,100,1,False,1337,"[-10, 1000, -0.1]",180,n,4859,4054970,4664,1000293,486,331422,578,145775,0.8551142210331344,0.7119341563786008,834.5276805927145,205.8639637785553,681.9382716049382,299.94855967078183,15.0,167.24450366422388,998.5,871.3501665556297,17.0,288.8145695364238,998.3,692.9728476821194
52,100000,1,0.001,adam,max,1000,tanh,10,1000000,0.001,0.75,0.99,100,1,False,4917,"[-10, 1000, -0.1]",180,n,1001,-99062,6860,1000627,101,-10099,394,101000,0.000999000999000999,0.0,-98.96303696303696,999.6273726273728,-99.990099009901,1000.0,1000.0,1000.0,-99.9999999999986,-99.9999999999986,1000.0,1000.0,-99.9999999999986,-99.9999999999986
53,100000,1,0.0001,adam,naive,1000,relu,10,1000000,0.001,0.75,0.99,100,1,False,1337,"[-10, 1000, -0.1]",180,n,1702,729915,5795,1000842,171,33453,529,125470,0.4876615746180963,0.2690058479532164,428.85722679200927,588.0387779083431,195.63157894736838,733.7426900584793,694.0,560.0648769574943,930.5999999999997,469.7205816554816,1000.0,720.2608695652175,-99.9999999999986,210.5826086956532
54,100000,1,0.0001,adam,avg,1000,relu,10,1000000,0.001,0.75,0.99,100,1,False,4917,"[-10, 1000, -0.1]",180,n,3976,3259998,5638,1000018,398,191992,810,190075,0.8450704225352113,0.5301507537688442,819.919014084507,251.5135814889336,482.3919597989949,477.57537688442216,17.0,227.6748410535876,998.3,828.2770208901003,21.0,440.34234234234236,997.9,523.533333333334
55,100000,1,0.0001,adam,max,1000,tanh,10,1000000,0.001,0.75,0.99,100,1,False,1337,"[-10, 1000, -0.1]",180,n,3872,3010998,5064,1000014,388,244558,578,134417,0.8034607438016529,0.6649484536082474,777.6337809917355,258.2680785123967,630.3041237113403,346.4355670103093,19.0,300.56646706586827,998.1,745.9912574850302,18.0,384.0823529411765,998.2,585.1211764705888
56,100000,1,0.0001,adam,max,1000,tanh,10,1000000,0.001,0.75,0.99,100,1,False,4917,"[-10, 1000, -0.1]",180,n,4791,3936978,4957,1000216,480,347400,540,126000,0.8426215821331664,0.75,821.7445209768316,208.76977666457938,723.75,262.5,17.0,164.83497698882312,998.3,857.9412228796848,16.0,182.0196078431373,998.4,811.8633986928108
57,100000,2,0.0001,adam,max,1000,tanh,10,1000000,0.1,0.75,0.99,64,1,False,4917,"[-10, 1000, -0.1]",180,n,2752,1960977,4913,1000227,276,88849,795,171509,0.7489098837209303,0.3840579710144928,712.5643168604653,363.4545784883722,321.9166666666667,621.4094202898551,581.0,533.7654584221748,941.8999999999994,496.73006396588545,1000.0,691.4375,-99.9999999999986,243.35625000000093
58,100000,2,0.1,adam,max,1000,tanh,10,1000000,0.01,0.75,0.99,64,1,False,4917,"[-10, 1000, -0.1]",180,n,1620,693937,4907,1000630,163,11167,636,138322,0.4901234567901235,0.15337423312883436,428.3561728395062,617.6728395061729,68.50920245398773,848.601226993865,1000.0,594.3744075829384,-99.9999999999986,423.97488151658837,1000.0,797.8181818181819,-99.9999999999986,124.7636363636375
59,100000,2,0.001,adam,max,1000,tanh,10,1000000,0.01,0.75,0.99,64,1,False,4917,"[-10, 1000, -0.1]",180,n,3035,2199995,4855,1000049,304,162855,604,131449,0.7578253706754531,0.5789473684210527,724.8747940691928,329.5054365733114,535.7072368421053,432.3980263157895,21.0,217.5987815491732,997.9,826.8040905134903,23.0,314.8793103448276,997.7,666.7879310344832
60,100000,2,0.0001,adam,max,1000,tanh,10,1000000,0.1,0.75,0.99,128,1,False,4917,"[-10, 1000, -0.1]",180,n,5298,4691979,6469,1000202,530,301896,941,211040,0.9044922612306532,0.6094339622641509,885.6132502831258,188.78859947149869,569.6150943396226,398.18867924528297,13.0,154.88696726374306,998.7,898.6558369363803,13.0,230.40490797546013,998.7,756.1006134969329
61,100000,2,0.1,adam,max,1000,tanh,10,1000000,0.01,0.75,0.99,128,1,False,4917,"[-10, 1000, -0.1]",180,n,15699,15103949,6184,1000508,1570,1391769,826,182308,0.9684693292566404,0.8980891719745223,962.0962481686732,63.7306834830244,886.4770700636943,116.11974522292994,15.0,23.24355407160082,998.5,994.6149879428681,16.0,48.61723818350325,998.4,961.7740500463394
62,100000,2,0.001,adam,max,1000,tanh,10,1000000,0.01,0.75,0.99,128,1,False,4917,"[-10, 1000, -0.1]",180,n,5068,4312940,6141,1000592,507,341360,696,156397,0.8707576953433307,0.7041420118343196,851.0142067876875,197.43330702446724,673.2938856015779,308.4753451676528,19.0,128.36726342710998,998.1,907.3678772378518,20.0,228.3367346938776,998.0,762.8806122448981
63,100000,3,0.0001,adam,max,1000,tanh,10,1000000,0.1,0.75,0.99,64,1,False,4917,"[-10, 1000, -0.1]",180,n,1264,296984,5373,1000155,127,-610,545,116108,0.3140822784810127,0.08661417322834647,234.95569620253158,791.2618670886078,-4.803149606299213,914.2362204724408,1000.0,881.6514084507041,-99.9999999999986,94.93345070422649,1000.0,897.551724137931,-99.9999999999986,13.693103448277116
64,100000,3,0.1,adam,max,1000,tanh,10,1000000,0.01,0.75,0.99,64,1,False,4917,"[-10, 1000, -0.1]",180,n,1345,363927,5287,1000726,135,9577,534,114229,0.3449814126394052,0.15555555555555556,270.57769516728627,744.0342007434946,70.94074074074074,846.1407407407409,765.0,578.431870669746,923.5,480.263048498846,1000.0,730.7954545454545,-99.9999999999986,199.64772727272828
65,100000,3,0.001,adam,max,1000,tanh,10,1000000,0.01,0.75,0.99,64,1,False,4917,"[-10, 1000, -0.1]",180,n,2559,1687906,4823,1000933,256,100680,573,143198,0.6987104337631888,0.44921875,659.5959359124657,391.1422430636968,393.28125,559.3671875,28.0,357.2977207977208,997.2,687.9169515669521,1000.0,569.7605633802817,-99.9999999999986,379.64366197183165
66,100000,3,0.0001,adam,max,1000,tanh,10,1000000,0.1,0.75,0.99,128,1,False,4917,"[-10, 1000, -0.1]",180,n,1996,1154947,6305,1000530,200,50294,540,137053,0.6287575150300602,0.32,578.6307615230461,501.2675350701403,251.47,685.265,144.0,374.3671641791045,985.6,702.8617910447765,31.5,494.10294117647067,996.85,465.2955882352947
67,100000,3,0.1,adam,max,1000,tanh,10,1000000,0.01,0.75,0.99,128,1,False,4917,"[-10, 1000, -0.1]",180,n,1143,115965,6824,1000344,115,-7103,440,111033,0.1889763779527559,0.034782608695652174,101.4566929133858,875.1916010498687,-61.76521739130435,965.5043478260867,1000.0,919.3369963369963,-99.9999999999986,43.597435897437094,1000.0,964.6428571428572,-99.9999999999986,-60.749999999998636
68,100000,3,0.001,adam,max,1000,tanh,10,1000000,0.01,0.75,0.99,128,1,False,4917,"[-10, 1000, -0.1]",180,n,1168,160966,6756,1000335,117,-7305,454,113055,0.22345890410958905,0.034188034188034185,137.81335616438358,856.451198630137,-62.43589743589744,966.2820512820513,1000.0,888.0283687943263,-99.9999999999986,84.95602836879549,1000.0,1000.0,-99.9999999999986,-99.9999999999986
69,100000,1,0.0001,adam,max,1000,tanh,10,1000000,0.1,0.75,0.99,64,1,False,4917,"[-10, 1000, -0.1]",180,n,8466,7835921,4544,1000782,847,675621,785,163788,0.9373966454051501,0.8170011806375442,925.5753602645875,118.21190644932672,797.6635182998821,193.37426210153484,11.0,97.70698400312136,998.9,926.2417869683964,12.0,107.76264591439687,998.8,891.9474708171208
70,100000,1,0.1,adam,max,1000,tanh,10,1000000,0.01,0.75,0.99,64,1,False,4917,"[-10, 1000, -0.1]",180,n,14956,14339998,4648,1000014,1496,1338440,825,165597,0.9654987964696444,0.9057486631016044,958.8123829901044,66.8637336186146,894.6791443850267,110.6931818181818,14.0,42.72770755039289,998.6,975.2284250085413,16.0,57.2542662116041,998.4,953.3189419795224
71,100000,1,0.001,adam,max,1000,tanh,10,1000000,0.01,0.75,0.99,64,1,False,4917,"[-10, 1000, -0.1]",180,n,2109,1174950,4650,1000499,211,73379,595,126207,0.604551920341394,0.4075829383886256,557.1123755334281,474.39497392128965,347.76777251184836,598.1374407582938,406.0,502.5611222444889,959.3999999999997,502.8501002004015,1000.0,566.6,-99.9999999999986,383.3400000000007
72,100000,1,0.0001,adam,max,1000,tanh,10,1000000,0.1,0.75,0.99,128,1,False,4917,"[-10, 1000, -0.1]",180,n,10774,10149913,5132,1000869,1078,858058,922,209420,0.9513643957675888,0.8153988868274582,942.0747169110823,92.89669574902544,795.9721706864563,194.2671614100186,11.0,140.80979178390547,998.9,894.754136184581,12.0,198.91620111731842,998.8,790.1642458100563
73,100000,1,0.1,adam,max,1000,tanh,10,1000000,0.01,0.75,0.99,128,1,False,4917,"[-10, 1000, -0.1]",180,n,3745,2903997,5418,1000021,375,222885,640,141146,0.8021361815754339,0.632,775.4331108144193,267.0283044058745,594.36,376.38933333333335,16.0,281.7817772778402,998.4,768.2222722159734,13.0,329.43333333333334,998.7,644.8344444444449
